2025-08-19T14:07:48+01:00  14:07:48 up 2 days, 53 min,  1 user,  load average: 2.37, 14.86, 23.36
2025-08-19T14:47:58+01:00  14:47:58 up 2 days,  1:33,  1 user,  load average: 41.47, 33.14, 27.23
2025-08-19T14:48:03+01:00  14:48:03 up 2 days,  1:33,  1 user,  load average: 41.52, 33.28, 27.31
2025-08-19T14:48:08+01:00  14:48:08 up 2 days,  1:33,  1 user,  load average: 41.88, 33.50, 27.41
2025-08-19T14:48:13+01:00  14:48:13 up 2 days,  1:33,  1 user,  load average: 42.45, 33.75, 27.52
2025-08-19T14:48:18+01:00  14:48:18 up 2 days,  1:33,  1 user,  load average: 42.89, 33.99, 27.63
2025-08-19T14:48:23+01:00  14:48:23 up 2 days,  1:33,  1 user,  load average: 42.50, 34.06, 27.69
2025-08-19T14:48:28+01:00  14:48:28 up 2 days,  1:34,  1 user,  load average: 42.22, 34.14, 27.75
2025-08-19T14:48:33+01:00  14:48:33 up 2 days,  1:34,  1 user,  load average: 42.52, 34.34, 27.85
2025-08-19T14:48:38+01:00  14:48:38 up 2 days,  1:34,  1 user,  load average: 42.96, 34.56, 27.96
2025-08-19T14:48:43+01:00  14:48:43 up 2 days,  1:34,  1 user,  load average: 43.36, 34.79, 28.06
2025-08-19T14:48:48+01:00  14:48:48 up 2 days,  1:34,  1 user,  load average: 43.50, 34.96, 28.16
2025-08-19T14:48:53+01:00  14:48:53 up 2 days,  1:34,  1 user,  load average: 44.26, 35.26, 28.29
2025-08-19T14:48:58+01:00  14:48:58 up 2 days,  1:34,  1 user,  load average: 45.12, 35.58, 28.43
2025-08-19T14:49:03+01:00  14:49:03 up 2 days,  1:34,  1 user,  load average: 45.03, 35.72, 28.52
2025-08-19T14:49:08+01:00  14:49:08 up 2 days,  1:34,  1 user,  load average: 46.39, 36.16, 28.70
2025-08-19T14:49:13+01:00  14:49:13 up 2 days,  1:34,  1 user,  load average: 42.67, 35.56, 28.54
2025-08-19T14:49:18+01:00  14:49:18 up 2 days,  1:34,  1 user,  load average: 43.18, 35.78, 28.65
2025-08-19T14:49:23+01:00  14:49:23 up 2 days,  1:34,  1 user,  load average: 41.72, 35.60, 28.63
2025-08-19T14:49:28+01:00  14:49:28 up 2 days,  1:35,  1 user,  load average: 40.22, 35.39, 28.60
2025-08-19T14:49:33+01:00  14:49:33 up 2 days,  1:35,  1 user,  load average: 39.81, 35.39, 28.64
2025-08-19T14:49:38+01:00  14:49:38 up 2 days,  1:35,  1 user,  load average: 39.90, 35.48, 28.70
2025-08-19T14:49:43+01:00  14:49:43 up 2 days,  1:35,  1 user,  load average: 40.95, 35.77, 28.83
2025-08-19T14:49:48+01:00  14:49:48 up 2 days,  1:35,  1 user,  load average: 40.79, 35.83, 28.89
2025-08-19T14:49:53+01:00  14:49:53 up 2 days,  1:35,  1 user,  load average: 39.85, 35.71, 28.89
2025-08-19T14:49:58+01:00  14:49:58 up 2 days,  1:35,  1 user,  load average: 39.94, 35.80, 28.96
2025-08-19T14:50:03+01:00  14:50:03 up 2 days,  1:35,  1 user,  load average: 37.46, 35.35, 28.85
2025-08-19T14:50:08+01:00  14:50:08 up 2 days,  1:35,  1 user,  load average: 37.67, 35.43, 28.91
2025-08-19T14:50:13+01:00  14:50:13 up 2 days,  1:35,  1 user,  load average: 37.53, 35.44, 28.95
2025-08-19T14:50:18+01:00  14:50:18 up 2 days,  1:35,  1 user,  load average: 35.33, 35.02, 28.85
2025-08-19T14:50:23+01:00  14:50:23 up 2 days,  1:35,  1 user,  load average: 36.10, 35.18, 28.93
2025-08-19T14:50:28+01:00  14:50:28 up 2 days,  1:36,  1 user,  load average: 37.38, 35.46, 29.06
2025-08-19T14:50:33+01:00  14:50:33 up 2 days,  1:36,  1 user,  load average: 37.67, 35.56, 29.12
2025-08-19T14:50:38+01:00  14:50:38 up 2 days,  1:36,  1 user,  load average: 37.85, 35.63, 29.18
2025-08-19T14:50:44+01:00  14:50:44 up 2 days,  1:36,  1 user,  load average: 36.34, 35.35, 29.12
2025-08-19T14:50:49+01:00  14:50:49 up 2 days,  1:36,  1 user,  load average: 37.92, 35.70, 29.27
2025-08-19T14:50:54+01:00  14:50:54 up 2 days,  1:36,  1 user,  load average: 36.48, 35.44, 29.22
2025-08-19T14:50:59+01:00  14:50:59 up 2 days,  1:36,  1 user,  load average: 36.68, 35.50, 29.27
2025-08-19T14:51:04+01:00  14:51:04 up 2 days,  1:36,  1 user,  load average: 36.39, 35.45, 29.29
2025-08-19T14:51:09+01:00  14:51:09 up 2 days,  1:36,  1 user,  load average: 36.28, 35.45, 29.32
2025-08-19T14:51:14+01:00  14:51:14 up 2 days,  1:36,  1 user,  load average: 38.26, 35.87, 29.49
2025-08-19T14:51:19+01:00  14:51:19 up 2 days,  1:36,  1 user,  load average: 40.80, 36.44, 29.71
2025-08-19T14:51:24+01:00  14:51:24 up 2 days,  1:36,  1 user,  load average: 40.41, 36.43, 29.75
2025-08-19T14:51:29+01:00  14:51:29 up 2 days,  1:37,  1 user,  load average: 41.02, 36.62, 29.84
2025-08-19T14:51:34+01:00  14:51:34 up 2 days,  1:37,  1 user,  load average: 41.02, 36.70, 29.90
2025-08-19T14:51:39+01:00  14:51:39 up 2 days,  1:37,  1 user,  load average: 41.02, 36.77, 29.96
2025-08-19T14:51:44+01:00  14:51:44 up 2 days,  1:37,  1 user,  load average: 39.50, 36.52, 29.92
2025-08-19T14:51:49+01:00  14:51:49 up 2 days,  1:37,  1 user,  load average: 40.58, 36.80, 30.04
2025-08-19T14:51:54+01:00  14:51:54 up 2 days,  1:37,  1 user,  load average: 41.25, 37.00, 30.15
2025-08-19T14:51:59+01:00  14:51:59 up 2 days,  1:37,  1 user,  load average: 39.71, 36.75, 30.10
2025-08-19T14:52:04+01:00  14:52:04 up 2 days,  1:37,  1 user,  load average: 38.53, 36.55, 30.08
2025-08-19T14:52:09+01:00  14:52:09 up 2 days,  1:37,  1 user,  load average: 37.53, 36.38, 30.05
2025-08-19T14:52:14+01:00  14:52:14 up 2 days,  1:37,  1 user,  load average: 39.33, 36.77, 30.21
2025-08-19T14:52:19+01:00  14:52:19 up 2 days,  1:37,  1 user,  load average: 38.34, 36.61, 30.20
2025-08-19T14:52:24+01:00  14:52:24 up 2 days,  1:37,  1 user,  load average: 35.27, 36.00, 30.03
2025-08-19T14:52:29+01:00  14:52:29 up 2 days,  1:38,  1 user,  load average: 33.25, 35.57, 29.93
2025-08-19T14:52:34+01:00  14:52:34 up 2 days,  1:38,  1 user,  load average: 32.75, 35.43, 29.91
2025-08-19T14:52:39+01:00  14:52:39 up 2 days,  1:38,  1 user,  load average: 33.01, 35.44, 29.94
2025-08-19T14:52:44+01:00  14:52:44 up 2 days,  1:38,  1 user,  load average: 34.29, 35.66, 30.05
2025-08-19T14:52:49+01:00  14:52:49 up 2 days,  1:38,  1 user,  load average: 33.78, 35.53, 30.03
2025-08-19T14:52:54+01:00  14:52:54 up 2 days,  1:38,  1 user,  load average: 33.08, 35.36, 30.01
2025-08-19T14:52:59+01:00  14:52:59 up 2 days,  1:38,  1 user,  load average: 34.11, 35.54, 30.09
2025-08-19T14:53:04+01:00  14:53:04 up 2 days,  1:38,  1 user,  load average: 35.23, 35.74, 30.19
2025-08-19T14:53:09+01:00  14:53:09 up 2 days,  1:38,  1 user,  load average: 35.77, 35.85, 30.25
2025-08-19T14:53:14+01:00  14:53:14 up 2 days,  1:38,  1 user,  load average: 36.27, 35.95, 30.32
2025-08-19T14:53:19+01:00  14:53:19 up 2 days,  1:38,  1 user,  load average: 36.73, 36.05, 30.38
2025-08-19T14:53:24+01:00  14:53:24 up 2 days,  1:38,  1 user,  load average: 36.35, 35.98, 30.39
2025-08-19T14:53:29+01:00  14:53:29 up 2 days,  1:39,  1 user,  load average: 36.72, 36.07, 30.44
2025-08-19T14:53:34+01:00  14:53:34 up 2 days,  1:39,  1 user,  load average: 36.90, 36.11, 30.49
2025-08-19T14:53:39+01:00  14:53:39 up 2 days,  1:39,  1 user,  load average: 38.27, 36.41, 30.62
2025-08-19T14:53:44+01:00  14:53:44 up 2 days,  1:39,  1 user,  load average: 39.45, 36.69, 30.74
2025-08-19T14:53:49+01:00  14:53:49 up 2 days,  1:39,  1 user,  load average: 39.34, 36.71, 30.78
2025-08-19T14:53:55+01:00  14:53:55 up 2 days,  1:39,  1 user,  load average: 37.87, 36.45, 30.72
2025-08-19T14:54:00+01:00  14:54:00 up 2 days,  1:39,  1 user,  load average: 38.12, 36.52, 30.78
2025-08-19T14:54:05+01:00  14:54:05 up 2 days,  1:39,  1 user,  load average: 39.23, 36.78, 30.89
2025-08-19T14:54:10+01:00  14:54:10 up 2 days,  1:39,  1 user,  load average: 39.85, 36.95, 30.98
2025-08-19T14:54:15+01:00  14:54:15 up 2 days,  1:39,  1 user,  load average: 39.38, 36.90, 31.00
2025-08-19T14:54:20+01:00  14:54:20 up 2 days,  1:39,  1 user,  load average: 40.47, 37.17, 31.12
2025-08-19T14:54:25+01:00  14:54:25 up 2 days,  1:40,  1 user,  load average: 43.16, 37.78, 31.35
2025-08-19T14:54:30+01:00  14:54:30 up 2 days,  1:40,  1 user,  load average: 42.67, 37.77, 31.38
2025-08-19T14:54:35+01:00  14:54:35 up 2 days,  1:40,  1 user,  load average: 42.21, 37.75, 31.41
2025-08-19T14:54:40+01:00  14:54:40 up 2 days,  1:40,  1 user,  load average: 41.63, 37.71, 31.43
2025-08-19T14:54:45+01:00  14:54:45 up 2 days,  1:40,  1 user,  load average: 41.42, 37.73, 31.47
2025-08-19T14:54:50+01:00  14:54:50 up 2 days,  1:40,  1 user,  load average: 40.03, 37.50, 31.43
2025-08-19T14:54:55+01:00  14:54:55 up 2 days,  1:40,  1 user,  load average: 39.06, 37.34, 31.41
2025-08-19T14:55:00+01:00  14:55:00 up 2 days,  1:40,  1 user,  load average: 39.06, 37.37, 31.45
2025-08-19T14:55:05+01:00  14:55:05 up 2 days,  1:40,  1 user,  load average: 39.93, 37.58, 31.55
2025-08-19T14:55:10+01:00  14:55:10 up 2 days,  1:40,  1 user,  load average: 40.50, 37.74, 31.63
2025-08-19T14:55:15+01:00  14:55:15 up 2 days,  1:40,  1 user,  load average: 41.02, 37.89, 31.72
2025-08-19T14:55:20+01:00  14:55:20 up 2 days,  1:40,  1 user,  load average: 40.86, 37.91, 31.76
2025-08-19T14:55:25+01:00  14:55:25 up 2 days,  1:41,  1 user,  load average: 39.91, 37.76, 31.74
2025-08-19T14:55:30+01:00  14:55:30 up 2 days,  1:41,  1 user,  load average: 40.96, 38.02, 31.86
2025-08-19T14:55:35+01:00  14:55:35 up 2 days,  1:41,  1 user,  load average: 37.76, 37.40, 31.69
2025-08-19T14:55:40+01:00  14:55:40 up 2 days,  1:41,  1 user,  load average: 34.73, 36.78, 31.52
2025-08-19T14:55:45+01:00  14:55:45 up 2 days,  1:41,  1 user,  load average: 35.48, 36.90, 31.59
2025-08-19T14:55:50+01:00  14:55:50 up 2 days,  1:41,  1 user,  load average: 35.68, 36.92, 31.62
2025-08-19T14:55:55+01:00  14:55:55 up 2 days,  1:41,  1 user,  load average: 35.94, 36.95, 31.66
2025-08-19T14:56:00+01:00  14:56:00 up 2 days,  1:41,  1 user,  load average: 36.83, 37.12, 31.74
2025-08-19T14:56:05+01:00  14:56:05 up 2 days,  1:41,  1 user,  load average: 36.76, 37.10, 31.77
2025-08-19T14:56:10+01:00  14:56:10 up 2 days,  1:41,  1 user,  load average: 37.18, 37.18, 31.82
2025-08-19T14:56:15+01:00  14:56:15 up 2 days,  1:41,  1 user,  load average: 37.17, 37.18, 31.85
2025-08-19T14:56:20+01:00  14:56:20 up 2 days,  1:41,  1 user,  load average: 35.95, 36.93, 31.80
2025-08-19T14:56:25+01:00  14:56:25 up 2 days,  1:42,  1 user,  load average: 33.71, 36.45, 31.67
2025-08-19T14:56:30+01:00  14:56:30 up 2 days,  1:42,  1 user,  load average: 34.46, 36.56, 31.73
2025-08-19T14:56:35+01:00  14:56:35 up 2 days,  1:42,  1 user,  load average: 35.14, 36.66, 31.79
2025-08-19T14:56:40+01:00  14:56:40 up 2 days,  1:42,  1 user,  load average: 35.05, 36.62, 31.80
2025-08-19T14:56:45+01:00  14:56:45 up 2 days,  1:42,  1 user,  load average: 36.01, 36.79, 31.88
2025-08-19T14:56:50+01:00  14:56:50 up 2 days,  1:42,  1 user,  load average: 36.33, 36.85, 31.93
2025-08-19T14:56:55+01:00  14:56:55 up 2 days,  1:42,  1 user,  load average: 35.10, 36.58, 31.87
2025-08-19T14:57:00+01:00  14:57:00 up 2 days,  1:42,  1 user,  load average: 36.05, 36.76, 31.95
2025-08-19T14:57:05+01:00  14:57:05 up 2 days,  1:42,  1 user,  load average: 35.65, 36.66, 31.95
2025-08-19T14:57:10+01:00  14:57:10 up 2 days,  1:42,  1 user,  load average: 34.79, 36.47, 31.91
2025-08-19T14:57:16+01:00  14:57:16 up 2 days,  1:42,  1 user,  load average: 35.53, 36.59, 31.97
2025-08-19T14:57:21+01:00  14:57:21 up 2 days,  1:42,  1 user,  load average: 35.65, 36.60, 32.00
2025-08-19T14:57:26+01:00  14:57:26 up 2 days,  1:43,  1 user,  load average: 35.68, 36.59, 32.02
2025-08-19T14:57:31+01:00  14:57:31 up 2 days,  1:43,  1 user,  load average: 35.46, 36.53, 32.03
2025-08-19T14:57:36+01:00  14:57:36 up 2 days,  1:43,  1 user,  load average: 35.11, 36.44, 32.02
2025-08-19T14:57:41+01:00  14:57:41 up 2 days,  1:43,  1 user,  load average: 34.94, 36.38, 32.03
2025-08-19T14:57:46+01:00  14:57:46 up 2 days,  1:43,  1 user,  load average: 32.22, 35.79, 31.86
2025-08-19T14:57:51+01:00  14:57:51 up 2 days,  1:43,  1 user,  load average: 33.00, 35.90, 31.91
2025-08-19T14:57:56+01:00  14:57:56 up 2 days,  1:43,  1 user,  load average: 33.16, 35.88, 31.93
2025-08-19T14:58:01+01:00  14:58:01 up 2 days,  1:43,  1 user,  load average: 35.23, 36.26, 32.08
2025-08-19T14:58:06+01:00  14:58:06 up 2 days,  1:43,  1 user,  load average: 34.81, 36.16, 32.07
2025-08-19T14:58:11+01:00  14:58:11 up 2 days,  1:43,  1 user,  load average: 34.51, 36.07, 32.06
2025-08-19T14:58:16+01:00  14:58:16 up 2 days,  1:43,  1 user,  load average: 35.03, 36.16, 32.11
2025-08-19T14:58:21+01:00  14:58:21 up 2 days,  1:43,  1 user,  load average: 34.46, 36.02, 32.09
2025-08-19T14:58:26+01:00  14:58:26 up 2 days,  1:44,  1 user,  load average: 35.15, 36.14, 32.14
2025-08-19T14:58:31+01:00  14:58:31 up 2 days,  1:44,  1 user,  load average: 35.30, 36.15, 32.17
2025-08-19T14:58:36+01:00  14:58:36 up 2 days,  1:44,  1 user,  load average: 34.95, 36.07, 32.16
2025-08-19T14:58:41+01:00  14:58:41 up 2 days,  1:44,  1 user,  load average: 35.84, 36.23, 32.24
2025-08-19T14:58:46+01:00  14:58:46 up 2 days,  1:44,  1 user,  load average: 35.45, 36.14, 32.23
2025-08-19T14:58:51+01:00  14:58:51 up 2 days,  1:44,  1 user,  load average: 32.61, 35.54, 32.06
2025-08-19T14:58:56+01:00  14:58:56 up 2 days,  1:44,  1 user,  load average: 33.44, 35.67, 32.12
2025-08-19T14:59:01+01:00  14:59:01 up 2 days,  1:44,  1 user,  load average: 36.13, 36.19, 32.31
2025-08-19T14:59:06+01:00  14:59:06 up 2 days,  1:44,  1 user,  load average: 36.92, 36.35, 32.38
2025-08-19T14:59:11+01:00  14:59:11 up 2 days,  1:44,  1 user,  load average: 37.65, 36.51, 32.45
2025-08-19T14:59:16+01:00  14:59:16 up 2 days,  1:44,  1 user,  load average: 39.04, 36.82, 32.57
2025-08-19T14:59:21+01:00  14:59:21 up 2 days,  1:44,  1 user,  load average: 40.08, 37.07, 32.68
2025-08-19T14:59:26+01:00  14:59:26 up 2 days,  1:45,  1 user,  load average: 39.83, 37.07, 32.70
2025-08-19T14:59:31+01:00  14:59:31 up 2 days,  1:45,  1 user,  load average: 39.60, 37.07, 32.73
2025-08-19T14:59:36+01:00  14:59:36 up 2 days,  1:45,  1 user,  load average: 39.87, 37.17, 32.78
2025-08-19T14:59:41+01:00  14:59:41 up 2 days,  1:45,  1 user,  load average: 40.05, 37.25, 32.83
2025-08-19T14:59:46+01:00  14:59:46 up 2 days,  1:45,  1 user,  load average: 41.56, 37.61, 32.97
2025-08-19T14:59:51+01:00  14:59:51 up 2 days,  1:45,  1 user,  load average: 41.28, 37.62, 33.00
2025-08-19T14:59:56+01:00  14:59:56 up 2 days,  1:45,  1 user,  load average: 40.13, 37.44, 32.97
2025-08-19T15:00:01+01:00  15:00:02 up 2 days,  1:45,  1 user,  load average: 39.48, 37.35, 32.96
2025-08-19T15:00:07+01:00  15:00:07 up 2 days,  1:45,  1 user,  load average: 39.52, 37.39, 33.00
2025-08-19T15:00:12+01:00  15:00:12 up 2 days,  1:45,  1 user,  load average: 41.24, 37.79, 33.15
2025-08-19T15:00:17+01:00  15:00:17 up 2 days,  1:45,  1 user,  load average: 40.34, 37.66, 33.13
2025-08-19T15:00:22+01:00  15:00:22 up 2 days,  1:45,  1 user,  load average: 39.75, 37.58, 33.13
2025-08-19T15:00:27+01:00  15:00:27 up 2 days,  1:46,  1 user,  load average: 40.26, 37.72, 33.20
2025-08-19T15:00:32+01:00  15:00:32 up 2 days,  1:46,  1 user,  load average: 40.88, 37.89, 33.28
2025-08-19T15:00:37+01:00  15:00:37 up 2 days,  1:46,  1 user,  load average: 41.45, 38.06, 33.36
2025-08-19T15:00:42+01:00  15:00:42 up 2 days,  1:46,  1 user,  load average: 42.29, 38.29, 33.46
2025-08-19T15:00:47+01:00  15:00:47 up 2 days,  1:46,  1 user,  load average: 42.99, 38.50, 33.56
2025-08-19T15:00:52+01:00  15:00:52 up 2 days,  1:46,  1 user,  load average: 43.63, 38.71, 33.65
2025-08-19T15:00:57+01:00  15:00:57 up 2 days,  1:46,  1 user,  load average: 40.14, 38.07, 33.47
2025-08-19T15:01:02+01:00  15:01:02 up 2 days,  1:46,  1 user,  load average: 41.65, 38.41, 33.60
2025-08-19T15:01:07+01:00  15:01:07 up 2 days,  1:46,  1 user,  load average: 41.36, 38.41, 33.63
2025-08-19T15:01:12+01:00  15:01:12 up 2 days,  1:46,  1 user,  load average: 42.53, 38.70, 33.75
2025-08-19T15:01:17+01:00  15:01:17 up 2 days,  1:46,  1 user,  load average: 41.68, 38.59, 33.74
2025-08-19T15:01:22+01:00  15:01:22 up 2 days,  1:46,  1 user,  load average: 41.39, 38.58, 33.76
2025-08-19T15:01:27+01:00  15:01:27 up 2 days,  1:47,  1 user,  load average: 42.48, 38.85, 33.88
2025-08-19T15:01:32+01:00  15:01:32 up 2 days,  1:47,  1 user,  load average: 43.24, 39.07, 33.97
2025-08-19T15:01:37+01:00  15:01:37 up 2 days,  1:47,  1 user,  load average: 43.06, 39.10, 34.01
2025-08-19T15:01:42+01:00  15:01:42 up 2 days,  1:47,  1 user,  load average: 44.66, 39.50, 34.17
2025-08-19T15:01:47+01:00  15:01:47 up 2 days,  1:47,  1 user,  load average: 45.73, 39.81, 34.30
2025-08-19T15:01:52+01:00  15:01:52 up 2 days,  1:47,  1 user,  load average: 45.19, 39.79, 34.32
2025-08-19T15:01:57+01:00  15:01:57 up 2 days,  1:47,  1 user,  load average: 45.57, 39.96, 34.41
2025-08-19T15:02:02+01:00  15:02:02 up 2 days,  1:47,  1 user,  load average: 41.92, 39.30, 34.22
2025-08-19T15:02:07+01:00  15:02:07 up 2 days,  1:47,  1 user,  load average: 42.57, 39.48, 34.31
2025-08-19T15:02:12+01:00  15:02:12 up 2 days,  1:47,  1 user,  load average: 42.29, 39.47, 34.33
2025-08-19T15:02:17+01:00  15:02:17 up 2 days,  1:47,  1 user,  load average: 43.70, 39.81, 34.47
2025-08-19T15:02:22+01:00  15:02:22 up 2 days,  1:47,  1 user,  load average: 44.93, 40.13, 34.60
2025-08-19T15:02:27+01:00  15:02:27 up 2 days,  1:48,  1 user,  load average: 44.45, 40.11, 34.63
2025-08-19T15:02:32+01:00  15:02:32 up 2 days,  1:48,  1 user,  load average: 45.14, 40.32, 34.72
2025-08-19T15:02:37+01:00  15:02:37 up 2 days,  1:48,  1 user,  load average: 44.81, 40.33, 34.76
2025-08-19T15:02:42+01:00  15:02:42 up 2 days,  1:48,  1 user,  load average: 44.82, 40.41, 34.81
2025-08-19T15:02:47+01:00  15:02:47 up 2 days,  1:48,  1 user,  load average: 44.12, 40.34, 34.82
2025-08-19T15:02:52+01:00  15:02:52 up 2 days,  1:48,  1 user,  load average: 44.27, 40.43, 34.88
2025-08-19T15:02:58+01:00  15:02:58 up 2 days,  1:48,  1 user,  load average: 44.49, 40.54, 34.95
2025-08-19T15:03:03+01:00  15:03:03 up 2 days,  1:48,  1 user,  load average: 44.13, 40.53, 34.97
2025-08-19T15:03:08+01:00  15:03:08 up 2 days,  1:48,  1 user,  load average: 41.07, 39.96, 34.82
2025-08-19T15:03:13+01:00  15:03:13 up 2 days,  1:48,  1 user,  load average: 42.43, 40.26, 34.94
2025-08-19T15:03:18+01:00  15:03:18 up 2 days,  1:48,  1 user,  load average: 43.12, 40.44, 35.03
2025-08-19T15:03:23+01:00  15:03:23 up 2 days,  1:48,  1 user,  load average: 44.47, 40.76, 35.16
2025-08-19T15:03:28+01:00  15:03:28 up 2 days,  1:49,  1 user,  load average: 45.23, 40.98, 35.27
2025-08-19T15:03:33+01:00  15:03:33 up 2 days,  1:49,  1 user,  load average: 45.29, 41.07, 35.32
2025-08-19T15:03:38+01:00  15:03:38 up 2 days,  1:49,  1 user,  load average: 44.39, 40.95, 35.32
2025-08-19T15:03:43+01:00  15:03:43 up 2 days,  1:49,  1 user,  load average: 43.08, 40.73, 35.28
2025-08-19T15:03:48+01:00  15:03:48 up 2 days,  1:49,  1 user,  load average: 43.39, 40.84, 35.34
2025-08-19T15:03:53+01:00  15:03:53 up 2 days,  1:49,  1 user,  load average: 43.28, 40.86, 35.38
2025-08-19T15:03:58+01:00  15:03:58 up 2 days,  1:49,  1 user,  load average: 43.50, 40.94, 35.43
2025-08-19T15:04:03+01:00  15:04:03 up 2 days,  1:49,  1 user,  load average: 42.18, 40.71, 35.39
2025-08-19T15:04:08+01:00  15:04:08 up 2 days,  1:49,  1 user,  load average: 42.32, 40.77, 35.43
2025-08-19T15:04:13+01:00  15:04:13 up 2 days,  1:49,  1 user,  load average: 42.30, 40.79, 35.47
2025-08-19T15:04:18+01:00  15:04:18 up 2 days,  1:49,  1 user,  load average: 43.31, 41.02, 35.57
2025-08-19T15:04:23+01:00  15:04:23 up 2 days,  1:49,  1 user,  load average: 43.45, 41.09, 35.62
2025-08-19T15:04:28+01:00  15:04:28 up 2 days,  1:50,  1 user,  load average: 45.98, 41.65, 35.84
2025-08-19T15:04:33+01:00  15:04:33 up 2 days,  1:50,  1 user,  load average: 46.22, 41.77, 35.91
2025-08-19T15:04:38+01:00  15:04:38 up 2 days,  1:50,  1 user,  load average: 47.91, 42.29, 36.14
2025-08-19T15:04:43+01:00  15:04:43 up 2 days,  1:50,  1 user,  load average: 48.56, 42.52, 36.25
2025-08-19T15:04:48+01:00  15:04:48 up 2 days,  1:50,  1 user,  load average: 47.23, 42.34, 36.22
2025-08-19T15:04:53+01:00  15:04:53 up 2 days,  1:50,  1 user,  load average: 47.37, 42.45, 36.29
2025-08-19T15:04:58+01:00  15:04:58 up 2 days,  1:50,  1 user,  load average: 47.34, 42.53, 36.35
2025-08-19T15:05:03+01:00  15:05:03 up 2 days,  1:50,  1 user,  load average: 48.52, 42.85, 36.49
2025-08-19T15:05:08+01:00  15:05:08 up 2 days,  1:50,  1 user,  load average: 44.63, 42.14, 36.29
2025-08-19T15:05:13+01:00  15:05:13 up 2 days,  1:50,  1 user,  load average: 41.06, 41.44, 36.10
2025-08-19T15:05:19+01:00  15:05:19 up 2 days,  1:50,  1 user,  load average: 40.81, 41.38, 36.11
2025-08-19T15:05:24+01:00  15:05:24 up 2 days,  1:50,  1 user,  load average: 41.63, 41.54, 36.19
2025-08-19T15:05:29+01:00  15:05:29 up 2 days,  1:51,  1 user,  load average: 40.70, 41.35, 36.15
2025-08-19T15:05:34+01:00  15:05:34 up 2 days,  1:51,  1 user,  load average: 43.04, 41.83, 36.34
2025-08-19T15:05:39+01:00  15:05:39 up 2 days,  1:51,  1 user,  load average: 42.96, 41.83, 36.37
2025-08-19T15:05:44+01:00  15:05:44 up 2 days,  1:51,  1 user,  load average: 41.92, 41.63, 36.33
2025-08-19T15:05:49+01:00  15:05:49 up 2 days,  1:51,  1 user,  load average: 42.01, 41.66, 36.37
2025-08-19T15:05:54+01:00  15:05:54 up 2 days,  1:51,  1 user,  load average: 42.57, 41.78, 36.44
2025-08-19T15:05:59+01:00  15:05:59 up 2 days,  1:51,  1 user,  load average: 42.68, 41.82, 36.48
2025-08-19T15:06:04+01:00  15:06:04 up 2 days,  1:51,  1 user,  load average: 43.67, 42.04, 36.58
2025-08-19T15:06:09+01:00  15:06:09 up 2 days,  1:51,  1 user,  load average: 43.54, 42.04, 36.61
2025-08-19T15:06:14+01:00  15:06:14 up 2 days,  1:51,  1 user,  load average: 44.45, 42.25, 36.70
2025-08-19T15:06:19+01:00  15:06:19 up 2 days,  1:51,  1 user,  load average: 44.98, 42.40, 36.78
2025-08-19T15:06:24+01:00  15:06:24 up 2 days,  1:51,  1 user,  load average: 45.22, 42.49, 36.84
2025-08-19T15:06:29+01:00  15:06:29 up 2 days,  1:52,  1 user,  load average: 45.68, 42.63, 36.92
2025-08-19T15:06:34+01:00  15:06:34 up 2 days,  1:52,  1 user,  load average: 46.11, 42.77, 36.99
2025-08-19T15:06:39+01:00  15:06:39 up 2 days,  1:52,  1 user,  load average: 46.26, 42.86, 37.05
2025-08-19T15:06:44+01:00  15:06:44 up 2 days,  1:52,  1 user,  load average: 47.36, 43.14, 37.18
2025-08-19T15:06:49+01:00  15:06:49 up 2 days,  1:52,  1 user,  load average: 47.73, 43.29, 37.26
2025-08-19T15:06:54+01:00  15:06:54 up 2 days,  1:52,  1 user,  load average: 48.88, 43.60, 37.39
2025-08-19T15:06:59+01:00  15:06:59 up 2 days,  1:52,  1 user,  load average: 47.68, 43.44, 37.37
2025-08-19T15:07:04+01:00  15:07:04 up 2 days,  1:52,  1 user,  load average: 49.31, 43.85, 37.54
2025-08-19T15:07:09+01:00  15:07:09 up 2 days,  1:52,  1 user,  load average: 48.25, 43.72, 37.53
2025-08-19T15:07:14+01:00  15:07:14 up 2 days,  1:52,  1 user,  load average: 47.42, 43.62, 37.53
2025-08-19T15:07:19+01:00  15:07:19 up 2 days,  1:52,  1 user,  load average: 46.75, 43.55, 37.54
2025-08-19T15:07:24+01:00  15:07:24 up 2 days,  1:53,  1 user,  load average: 47.33, 43.72, 37.63
2025-08-19T15:07:29+01:00  15:07:29 up 2 days,  1:53,  1 user,  load average: 45.70, 43.44, 37.57
2025-08-19T15:07:34+01:00  15:07:34 up 2 days,  1:53,  1 user,  load average: 46.53, 43.65, 37.67
2025-08-19T15:07:39+01:00  15:07:39 up 2 days,  1:53,  1 user,  load average: 46.24, 43.64, 37.70
2025-08-19T15:07:44+01:00  15:07:44 up 2 days,  1:53,  1 user,  load average: 45.18, 43.46, 37.67
2025-08-19T15:07:50+01:00  15:07:50 up 2 days,  1:53,  1 user,  load average: 45.49, 43.55, 37.73
2025-08-19T15:07:55+01:00  15:07:55 up 2 days,  1:53,  1 user,  load average: 44.57, 43.40, 37.71
2025-08-19T15:08:00+01:00  15:08:00 up 2 days,  1:53,  1 user,  load average: 44.36, 43.37, 37.74
